Wavelength (nm),Transmission (%),,,,,,,,,,
827,96.42028853,,,,,,,,,,
826,96.5234473,,,,,,,,,,
825,96.63252024,,,,,,,,,,
824,96.72493631,,,,,,,,,,
823,96.78181479,,,,,,,,,,
822,96.84936392,,,,,,,,,,
821,96.9135113,,,,,,,,,,
820,96.9425996,,,,,,,,,,
819,96.99011003,,,,,,,,,,
818,97.01617918,,,,,,,,,,
817,97.09808501,,,,,,,,,,
816,97.0983432,,,,,,,,,,
815,97.17012542,,,,,,,,,,
814,97.22867011,,,,,,,,,,
813,97.28760933,,,,,,,,,,
812,97.37741777,,,,,,,,,,
811,97.43404026,,,,,,,,,,
810,97.5150874,,,,,,,,,,
809,97.57278655,,,,,,,,,,
808,97.68482167,,,,,,,,,,
807,97.71874184,,,,,,,,,,
806,97.77611949,,,,,,,,,,
805,97.80283949,,,,,,,,,,
804,97.80936892,,,,,,,,,,
803,97.83996238,,,,,,,,,,
802,97.82068869,,,,,,,,,,
801,97.87450271,,,,,,,,,,
800,97.88617401,,,,,,,,,,
799,97.94053284,,,,,,,,,,
798,97.94076821,,,,,,,,,,
797,97.9799862,,,,,,,,,,
796,98.06416639,,,,,,,,,,
795,98.1739065,,,,,,,,,,
794,98.25063969,,,,,,,,,,
793,98.34299375,,,,,,,,,,
792,98.44275277,,,,,,,,,,
791,98.53815213,,,,,,,,,,
790,98.60705685,,,,,,,,,,
789,98.69997376,,,,,,,,,,
788,98.70385318,,,,,,,,,,
787,98.73305075,,,,,,,,,,
786,98.73155731,,,,,,,,,,
785,98.74127131,,,,,,,,,,
784,98.62542221,,,,,,,,,,
783,98.61219869,,,,,,,,,,
782,98.54963115,,,,,,,,,,
781,98.49881527,,,,,,,,,,
780,98.43962808,,,,,,,,,,
779,98.45201899,,,,,,,,,,
778,98.41939504,,,,,,,,,,
777,98.4641752,,,,,,,,,,
776,98.47812986,,,,,,,,,,
775,98.51506637,,,,,,,,,,
774,98.59679815,,,,,,,,,,
773,98.66383882,,,,,,,,,,
772,98.71861253,,,,,,,,,,
771,98.76680613,,,,,,,,,,
770,98.80930655,,,,,,,,,,
769,98.83671875,,,,,,,,,,
768,98.80992279,,,,,,,,,,
767,98.82959127,,,,,,,,,,
766,98.80529981,,,,,,,,,,
765,98.75729121,,,,,,,,,,
764,98.72837066,,,,,,,,,,
763,98.67167256,,,,,,,,,,
762,98.62014542,,,,,,,,,,
761,98.6510914,,,,,,,,,,
760,98.63458637,,,,,,,,,,
759,98.65256073,,,,,,,,,,
758,98.70348812,,,,,,,,,,
757,98.70884581,,,,,,,,,,
756,98.73037691,,,,,,,,,,
755,98.82451279,,,,,,,,,,
754,98.81540486,,,,,,,,,,
753,98.83539295,,,,,,,,,,
752,98.81575885,,,,,,,,,,
751,98.81055122,,,,,,,,,,
750,98.76340976,,,,,,,,,,
749,98.73124451,,,,,,,,,,
748,98.66875016,,,,,,,,,,
747,98.58979265,,,,,,,,,,
746,98.55653417,,,,,,,,,,
745,98.50947382,,,,,,,,,,
744,98.52353309,,,,,,,,,,
743,98.48544398,,,,,,,,,,
742,98.52231018,,,,,,,,,,
741,98.57190349,,,,,,,,,,
740,98.59698584,,,,,,,,,,
739,98.64655956,,,,,,,,,,
738,98.6793032,,,,,,,,,,
737,98.70114447,,,,,,,,,,
736,98.75357293,,,,,,,,,,
735,98.6971831,,,,,,,,,,
734,98.71853055,,,,,,,,,,
733,98.69667602,,,,,,,,,,
732,98.58398456,,,,,,,,,,
731,98.57350168,,,,,,,,,,
730,98.50114225,,,,,,,,,,
729,98.44280467,,,,,,,,,,
728,98.41412595,,,,,,,,,,
727,98.36805726,,,,,,,,,,
726,98.3567874,,,,,,,,,,
725,98.3853749,,,,,,,,,,
724,98.3561204,,,,,,,,,,
723,98.35806765,,,,,,,,,,
722,98.35006376,,,,,,,,,,
721,98.32749754,,,,,,,,,,
720,98.35622204,,,,,,,,,,
719,98.29260968,,,,,,,,,,
718,98.30571142,,,,,,,,,,
717,98.29221626,,,,,,,,,,
716,98.25604988,,,,,,,,,,
715,98.25992667,,,,,,,,,,
714,98.28158136,,,,,,,,,,
713,98.33184736,,,,,,,,,,
712,98.36595624,,,,,,,,,,
711,98.39443251,,,,,,,,,,
710,98.42990061,,,,,,,,,,
709,98.47385039,,,,,,,,,,
708,98.50387842,,,,,,,,,,
707,98.50246424,,,,,,,,,,
706,98.46661797,,,,,,,,,,
705,98.44472151,,,,,,,,,,
704,98.38356715,,,,,,,,,,
703,98.28420308,,,,,,,,,,
702,98.26957858,,,,,,,,,,
701,98.20870711,,,,,,,,,,
700,98.16477444,,,,,,,,,,
699,98.17517031,,,,,,,,,,
698,98.15138072,,,,,,,,,,
697,98.16892057,,,,,,,,,,
696,98.19074193,,,,,,,,,,
695,98.22005279,,,,,,,,,,
694,98.26867613,,,,,,,,,,
693,98.24216453,,,,,,,,,,
692,98.26436505,,,,,,,,,,
691,98.24116657,,,,,,,,,,
690,98.22953621,,,,,,,,,,
689,98.2608327,,,,,,,,,,
688,98.28211775,,,,,,,,,,
687,98.28076223,,,,,,,,,,
686,98.34558703,,,,,,,,,,
685,98.34312654,,,,,,,,,,
684,98.39867333,,,,,,,,,,
683,98.42454814,,,,,,,,,,
682,98.42684449,,,,,,,,,,
681,98.4263742,,,,,,,,,,
680,98.40308045,,,,,,,,,,
679,98.40986432,,,,,,,,,,
678,98.3139311,,,,,,,,,,
677,98.26117284,,,,,,,,,,
676,98.24586212,,,,,,,,,,
675,98.2179112,,,,,,,,,,
674,98.18403012,,,,,,,,,,
673,98.18106341,,,,,,,,,,
672,98.23805143,,,,,,,,,,
671,98.29776639,,,,,,,,,,
670,98.32262965,,,,,,,,,,
669,98.37490164,,,,,,,,,,
668,98.41146637,,,,,,,,,,
667,98.4484444,,,,,,,,,,
666,98.4665135,,,,,,,,,,
665,98.41031969,,,,,,,,,,
664,98.44046198,,,,,,,,,,
663,98.41699207,,,,,,,,,,
662,98.37738947,,,,,,,,,,
661,98.41409537,,,,,,,,,,
660,98.41840559,,,,,,,,,,
659,98.46353628,,,,,,,,,,
658,98.42737701,,,,,,,,,,
657,98.44860976,,,,,,,,,,
656,98.44479415,,,,,,,,,,
655,98.45203666,,,,,,,,,,
654,98.45126081,,,,,,,,,,
653,98.45717757,,,,,,,,,,
652,98.47036008,,,,,,,,,,
651,98.48749308,,,,,,,,,,
650,98.52465164,,,,,,,,,,
649,98.58268967,,,,,,,,,,
648,98.69075186,,,,,,,,,,
647,98.73101863,,,,,,,,,,
646,98.77532756,,,,,,,,,,
645,98.83841313,,,,,,,,,,
644,98.81875837,,,,,,,,,,
643,98.78684007,,,,,,,,,,
642,98.71781833,,,,,,,,,,
641,98.65915167,,,,,,,,,,
640,98.59525638,,,,,,,,,,
639,98.54454805,,,,,,,,,,
638,98.50975715,,,,,,,,,,
637,98.50490694,,,,,,,,,,
636,98.51248807,,,,,,,,,,
635,98.53521493,,,,,,,,,,
634,98.55329797,,,,,,,,,,
633,98.60873157,,,,,,,,,,
632,98.63661141,,,,,,,,,,
631,98.65216009,,,,,,,,,,
630,98.68501438,,,,,,,,,,
629,98.73693747,,,,,,,,,,
628,98.7620633,,,,,,,,,,
627,98.80735925,,,,,,,,,,
626,98.84192289,,,,,,,,,,
625,98.89478386,,,,,,,,,,
624,98.85529106,,,,,,,,,,
623,98.84715176,,,,,,,,,,
622,98.77576496,,,,,,,,,,
621,98.71732109,,,,,,,,,,
620,98.67531761,,,,,,,,,,
619,98.60919693,,,,,,,,,,
618,98.59358962,,,,,,,,,,
617,98.6106793,,,,,,,,,,
616,98.62839886,,,,,,,,,,
615,98.66744255,,,,,,,,,,
614,98.67258518,,,,,,,,,,
613,98.62309858,,,,,,,,,,
612,98.55449909,,,,,,,,,,
611,98.49816474,,,,,,,,,,
610,98.41736226,,,,,,,,,,
609,98.41953822,,,,,,,,,,
608,98.45369795,,,,,,,,,,
607,98.48854364,,,,,,,,,,
606,98.59536337,,,,,,,,,,
605,98.70056298,,,,,,,,,,
604,98.75386323,,,,,,,,,,
603,98.73011749,,,,,,,,,,
602,98.65961841,,,,,,,,,,
601,98.52216888,,,,,,,,,,
600,98.41827788,,,,,,,,,,
599,98.31196934,,,,,,,,,,
598,98.25154567,,,,,,,,,,
597,98.23188812,,,,,,,,,,
596,98.21708907,,,,,,,,,,
595,98.24581817,,,,,,,,,,
594,98.23924695,,,,,,,,,,
593,98.18203829,,,,,,,,,,
592,98.15637167,,,,,,,,,,
591,98.13846645,,,,,,,,,,
590,98.14678597,,,,,,,,,,
589,98.17905476,,,,,,,,,,
588,98.21904418,,,,,,,,,,
587,98.20908381,,,,,,,,,,
586,98.12483947,,,,,,,,,,
585,97.96604793,,,,,,,,,,
584,97.81961663,,,,,,,,,,
583,97.67929655,,,,,,,,,,
582,97.56665102,,,,,,,,,,
581,97.52665918,,,,,,,,,,
580,97.57142955,,,,,,,,,,
579,97.58190873,,,,,,,,,,
578,97.50964725,,,,,,,,,,
577,97.3422022,,,,,,,,,,
576,97.14516297,,,,,,,,,,
575,96.92711631,,,,,,,,,,
574,96.77121865,,,,,,,,,,
573,96.69190404,,,,,,,,,,
572,96.62055863,,,,,,,,,,
571,96.56815321,,,,,,,,,,
570,96.35945912,,,,,,,,,,
569,96.04211816,,,,,,,,,,
568,95.63679492,,,,,,,,,,
567,95.18551834,,,,,,,,,,
566,94.81155356,,,,,,,,,,
565,94.35286195,,,,,,,,,,
564,93.79231238,,,,,,,,,,
563,92.97118144,,,,,,,,,,
562,91.93334066,,,,,,,,,,
561,90.51495852,,,,,,,,,,
560,88.80181109,,,,,,,,,,
559,86.73431716,,,,,,,,,,
558,84.10020042,,,,,,,,,,
557,80.73918587,,,,,,,,,,
556,76.62928176,,,,,,,,,,
555,71.97898722,,,,,,,,,,
554,67.08233895,,,,,,,,,,
553,62.40603154,,,,,,,,,,
552,58.411557,,,,,,,,,,
551,55.21793092,,,,,,,,,,
550,52.89215353,,,,,,,,,,
549,51.17427573,,,,,,,,,,
548,49.87926818,,,,,,,,,,
547,48.54524557,,,,,,,,,,
546,46.63639447,,,,,,,,,,
545,43.57351214,,,,,,,,,,
544,39.1040809,,,,,,,,,,
543,33.51096163,,,,,,,,,,
542,27.03800046,,,,,,,,,,
541,20.43962784,,,,,,,,,,
540,14.44086475,,,,,,,,,,
539,9.624633219,,,,,,,,,,
538,6.192057414,,,,,,,,,,
537,4.169793289,,,,,,,,,,
536,3.197702307,,,,,,,,,,
535,2.774731715,,,,,,,,,,
534,2.512639307,,,,,,,,,,
533,2.260719808,,,,,,,,,,
532,1.969858795,,,,,,,,,,
531,1.683996954,,,,,,,,,,
530,1.372393494,,,,,,,,,,
529,1.027960711,,,,,,,,,,
528,0.695037747,,,,,,,,,,
527,0.423834121,,,,,,,,,,
526,0.202706385,,,,,,,,,,
525,0.096444234,,,,,,,,,,
524,0.056112352,,,,,,,,,,
523,0.047651368,,,,,,,,,,
522,0.060014497,,,,,,,,,,
521,0.048818446,,,,,,,,,,
520,0.041435625,,,,,,,,,,
519,0.040495524,,,,,,,,,,
518,0.065395607,,,,,,,,,,
517,0.085590285,,,,,,,,,,
516,0.120889636,,,,,,,,,,
515,0.192453852,,,,,,,,,,
514,0.269319324,,,,,,,,,,
513,0.348140498,,,,,,,,,,
512,0.380334226,,,,,,,,,,
511,0.334207358,,,,,,,,,,
510,0.278759278,,,,,,,,,,
509,0.167906762,,,,,,,,,,
508,0.102817255,,,,,,,,,,
507,0.058907979,,,,,,,,,,
506,0.047268055,,,,,,,,,,
505,0.050609359,,,,,,,,,,
504,0.051278509,,,,,,,,,,
503,0.055169874,,,,,,,,,,
502,0.051375908,,,,,,,,,,
501,0.04599096,,,,,,,,,,
500,0.041809424,,,,,,,,,,
499,0.026785437,,,,,,,,,,
498,0.036300482,,,,,,,,,,
497,0.014289296,,,,,,,,,,
496,0.029196552,,,,,,,,,,
495,0.049715102,,,,,,,,,,
494,0.040581557,,,,,,,,,,
493,0.034014352,,,,,,,,,,
492,0.039538626,,,,,,,,,,
491,0.070130728,,,,,,,,,,
490,0.038279409,,,,,,,,,,
489,0.023320879,,,,,,,,,,
488,0.040613417,,,,,,,,,,
487,0.054899929,,,,,,,,,,
486,0.044175009,,,,,,,,,,
485,0.03601808,,,,,,,,,,
484,0.021342463,,,,,,,,,,
483,0.025957121,,,,,,,,,,
482,0.024540045,,,,,,,,,,
481,0.037999893,,,,,,,,,,
480,0.048339764,,,,,,,,,,
479,0.027909757,,,,,,,,,,
478,0.050015315,,,,,,,,,,
477,0.008890634,,,,,,,,,,
476,0.047576616,,,,,,,,,,
475,0.013923665,,,,,,,,,,
474,0.023096918,,,,,,,,,,
473,0.050485382,,,,,,,,,,
472,0.04759616,,,,,,,,,,
471,0.027774075,,,,,,,,,,
470,0.051854174,,,,,,,,,,
469,0.049218013,,,,,,,,,,
468,0.040670048,,,,,,,,,,
467,0.013620649,,,,,,,,,,
466,0.011753086,,,,,,,,,,
465,0.017939361,,,,,,,,,,
464,0.042246572,,,,,,,,,,
463,0.020261007,,,,,,,,,,
462,0.06072332,,,,,,,,,,
461,0.039034807,,,,,,,,,,
460,0.07085797,,,,,,,,,,
459,0.047323255,,,,,,,,,,
458,0.046771559,,,,,,,,,,
457,0.031782799,,,,,,,,,,
456,0.070492514,,,,,,,,,,
455,0.076032322,,,,,,,,,,
454,0.076436614,,,,,,,,,,
453,0.079335211,,,,,,,,,,
452,0.053939571,,,,,,,,,,
451,0.034795276,,,,,,,,,,
450,0.027286333,,,,,,,,,,
449,0.048761328,,,,,,,,,,
448,0.046785437,,,,,,,,,,
447,0.083525676,,,,,,,,,,
446,0.017790622,,,,,,,,,,
445,0.068379824,,,,,,,,,,
444,0.041996894,,,,,,,,,,
443,0.027396102,,,,,,,,,,
442,0.068064561,,,,,,,,,,
441,0.119466214,,,,,,,,,,
440,0.037073374,,,,,,,,,,
439,0.022167742,,,,,,,,,,
438,0.079614967,,,,,,,,,,
437,0.083783357,,,,,,,,,,
436,0.081822481,,,,,,,,,,
435,0.062720221,,,,,,,,,,
434,0.064375646,,,,,,,,,,
433,0.071637303,,,,,,,,,,
432,0.062517841,,,,,,,,,,
431,0.152748004,,,,,,,,,,
430,0.099289302,,,,,,,,,,
429,0.056520563,,,,,,,,,,
428,0.120876876,,,,,,,,,,
427,0.060516123,,,,,,,,,,
426,0.103120445,,,,,,,,,,
425,0.080675865,,,,,,,,,,
424,0.085641481,,,,,,,,,,
423,0.062358544,,,,,,,,,,
422,0.125990938,,,,,,,,,,
421,0.178917643,,,,,,,,,,
420,0.097510951,,,,,,,,,,
419,0.11410581,,,,,,,,,,
418,0.184843503,,,,,,,,,,
417,0.121315328,,,,,,,,,,
416,0.133128999,,,,,,,,,,
415,0.245662572,,,,,,,,,,
414,0.244809103,,,,,,,,,,
413,0.08874114,,,,,,,,,,
412,0.192094495,,,,,,,,,,
411,0.259632157,,,,,,,,,,
410,0.027408862,,,,,,,,,,
409,0.048197808,,,,,,,,,,
408,0.152469032,,,,,,,,,,
407,0.254211065,,,,,,,,,,
406,0.09254347,,,,,,,,,,
405,0.130393751,,,,,,,,,,
404,0.145033013,,,,,,,,,,
403,0.110797354,,,,,,,,,,
402,0.139126438,,,,,,,,,,
401,0.139401201,,,,,,,,,,
400,0.140434521,,,,,,,,,,
399,0.039707887,,,,,,,,,,
398,0.062988639,,,,,,,,,,
397,0.211845737,,,,,,,,,,
396,0.200687883,,,,,,,,,,
395,0.099262154,,,,,,,,,,
394,0.244412706,,,,,,,,,,
393,0.185023464,,,,,,,,,,
392,0.360895729,,,,,,,,,,
391,0.419530399,,,,,,,,,,
390,0.394844739,,,,,,,,,,
389,0.499155292,,,,,,,,,,
388,0.494706599,,,,,,,,,,
387,0.414867099,,,,,,,,,,
386,0.548658662,,,,,,,,,,
385,0.537227648,,,,,,,,,,
384,0.654893938,,,,,,,,,,
383,0.829032843,,,,,,,,,,
382,1.351044075,,,,,,,,,,
381,2.51386511,,,,,,,,,,
380,4.45094844,,,,,,,,,,
379,7.363104119,,,,,,,,,,
378,10.97359037,,,,,,,,,,
377,14.95937926,,,,,,,,,,
376,17.88419328,,,,,,,,,,
375,20.44079839,,,,,,,,,,
374,21.05503429,,,,,,,,,,
373,20.82266963,,,,,,,,,,
372,19.97484558,,,,,,,,,,
371,19.43183334,,,,,,,,,,
370,20.10560769,,,,,,,,,,
369,21.99031334,,,,,,,,,,
368,24.91591049,,,,,,,,,,
367,28.89078455,,,,,,,,,,
366,31.83280799,,,,,,,,,,
365,34.39715814,,,,,,,,,,
364,36.71664578,,,,,,,,,,
363,37.74709814,,,,,,,,,,
362,38.68084871,,,,,,,,,,
361,39.00555649,,,,,,,,,,
360,38.58555383,,,,,,,,,,
359,37.73276461,,,,,,,,,,
358,35.04491317,,,,,,,,,,
357,32.51956568,,,,,,,,,,
356,30.89563067,,,,,,,,,,
355,30.63566145,,,,,,,,,,
354,31.11400417,,,,,,,,,,
353,31.65472553,,,,,,,,,,
352,30.84344152,,,,,,,,,,
351,29.09462411,,,,,,,,,,
350,28.98789416,,,,,,,,,,
349,29.02035323,,,,,,,,,,
348,28.79401564,,,,,,,,,,
347,27.94232393,,,,,,,,,,
346,27.1287519,,,,,,,,,,
345,27.03879148,,,,,,,,,,
344,25.95573635,,,,,,,,,,
343,26.07228072,,,,,,,,,,
342,24.27402157,,,,,,,,,,
341,25.18260904,,,,,,,,,,
340,23.60744857,,,,,,,,,,
339,23.47862998,,,,,,,,,,
338,19.85194393,,,,,,,,,,
337,17.80466679,,,,,,,,,,
336,15.67573213,,,,,,,,,,
335,14.39414602,,,,,,,,,,
334,14.30111873,,,,,,,,,,
333,14.39224285,,,,,,,,,,
332,16.84984241,,,,,,,,,,
331,18.94408355,,,,,,,,,,
330,20.33088872,,,,,,,,,,
329,22.70021436,,,,,,,,,,
328,23.06778787,,,,,,,,,,
327,24.54363935,,,,,,,,,,
326,22.91843666,,,,,,,,,,
325,23.2853185,,,,,,,,,,
324,23.20976813,,,,,,,,,,
323,23.55586656,,,,,,,,,,
322,24.88885066,,,,,,,,,,
321,24.01610053,,,,,,,,,,
320,24.06615852,,,,,,,,,,
319,23.63391259,,,,,,,,,,
318,19.99945346,,,,,,,,,,
317,17.58532364,,,,,,,,,,
316,13.97410042,,,,,,,,,,
315,10.79523496,,,,,,,,,,
314,8.697575659,,,,,,,,,,
313,6.718836125,,,,,,,,,,
312,4.462907835,,,,,,,,,,
311,3.114059535,,,,,,,,,,
310,2.109742017,,,,,,,,,,
309,0.947891956,,,,,,,,,,
308,0.722001327,,,,,,,,,,
307,2.260843161,,,,,,,,,,
306,2.330798748,,,,,,,,,,
305,1.436590458,,,,,,,,,,
304,0.620670848,,,,,,,,,,
303,0.875144758,,,,,,,,,,
302,2.980983678,,,,,,,,,,
301,1.706660801,,,,,,,,,,
300,0.636929522,,,,,,,,,,
299,1.558828407,,,,,,,,,,
298,0.899252261,,,,,,,,,,
297,1.257278214,,,,,,,,,,
296,2.547502057,,,,,,,,,,
295,0.188376846,,,,,,,,,,
294,1.216028612,,,,,,,,,,
293,1.950037808,,,,,,,,,,
292,1.599607592,,,,,,,,,,
291,0.88202295,,,,,,,,,,
290,1.663943624,,,,,,,,,,
289,0.194091278,,,,,,,,,,
288,1.234751274,,,,,,,,,,
287,1.638149878,,,,,,,,,,
286,1.535032503,,,,,,,,,,
285,1.808948039,,,,,,,,,,
284,1.220108778,,,,,,,,,,
283,1.946661524,,,,,,,,,,
282,2.744092067,,,,,,,,,,
281,1.556063018,,,,,,,,,,
280,1.254643727,,,,,,,,,,
279,1.197416557,,,,,,,,,,
278,1.791020608,,,,,,,,,,
277,1.980939608,,,,,,,,,,
276,2.196334183,,,,,,,,,,
275,0.994197539,,,,,,,,,,
274,1.485961526,,,,,,,,,,
273,1.619566806,,,,,,,,,,
272,1.23809063,,,,,,,,,,
271,1.89435547,,,,,,,,,,
270,0.451043596,,,,,,,,,,
269,2.138965802,,,,,,,,,,
268,1.637673659,,,,,,,,,,
267,0.957651229,,,,,,,,,,
266,1.433044251,,,,,,,,,,
265,1.973696383,,,,,,,,,,
264,2.248577789,,,,,,,,,,
263,0.598149087,,,,,,,,,,
262,0.43802159,,,,,,,,,,
261,0.859548641,,,,,,,,,,
260,1.323447886,,,,,,,,,,
259,1.716271869,,,,,,,,,,
258,0.840326996,,,,,,,,,,
257,1.366446007,,,,,,,,,,
256,1.695944236,,,,,,,,,,
255,1.303444821,,,,,,,,,,
254,0.027753352,,,,,,,,,,
253,1.298601984,,,,,,,,,,
252,1.298511712,,,,,,,,,,
251,1.166639529,,,,,,,,,,
250,1.210128424,,,,,,,,,,
